content_id,content_type,language,genre,run_time,Streaming_Patform
CJSSENFAN02795,Series,English,Fantasy,30,hotstar
CJSSENFAN0681d,Series,English,Fantasy,45,hotstar
CJSSENFAN0a579,Series,English,Fantasy,45,hotstar
CJSSENFAN0d62c,Series,English,Fantasy,30,hotstar
CJSSENFAN13eba,Series,English,Fantasy,20,hotstar
CJSSENFAN20cba,Series,English,Fantasy,45,hotstar
CJSSENFAN2b5cc,Series,English,Fantasy,30,hotstar
CJSSENFAN2fe8b,Series,English,Fantasy,45,hotstar
CJSSENFAN3323d,Series,English,Fantasy,20,hotstar
CJSSENFAN3dab0,Series,English,Fantasy,45,hotstar
CJSSENFAN3e5be,Series,English,Fantasy,30,hotstar
CJSSENFAN42645,Series,English,Fantasy,30,hotstar
CJSSENFAN46363,Series,English,Fantasy,30,hotstar
CJSSENFAN4b52f,Series,English,Fantasy,30,hotstar
CJSSENFAN4c3bd,Series,English,Fantasy,30,hotstar
CJSSENFAN4ce7c,Series,English,Fantasy,30,hotstar
CJSSENFAN4e8b6,Series,English,Fantasy,30,hotstar
CJSSENFAN4ea36,Series,English,Fantasy,30,hotstar
CJSSENFAN572d4,Series,English,Fantasy,20,hotstar
CJSSENFAN5f940,Series,English,Fantasy,20,hotstar
CJSSENFAN5fc0e,Series,English,Fantasy,45,hotstar
CJSSENFAN66e35,Series,English,Fantasy,20,hotstar
CJSSENFAN67756,Series,English,Fantasy,30,hotstar
CJSSENFAN6eb3c,Series,English,Fantasy,45,hotstar
CJSSENFAN7cf66,Series,English,Fantasy,30,hotstar
CJSSENFAN81a6c,Series,English,Fantasy,30,hotstar
CJSSENFAN88302,Series,English,Fantasy,20,hotstar
CJSSENFAN8f65d,Series,English,Fantasy,45,hotstar
CJSSENFAN9217c,Series,English,Fantasy,45,hotstar
CJSSENFAN99784,Series,English,Fantasy,45,hotstar
CJSSENFAN9a1e0,Series,English,Fantasy,45,hotstar
CJSSENFANa4166,Series,English,Fantasy,30,hotstar
CJSSENFANaa7fa,Series,English,Fantasy,20,hotstar
CJSSENFANb6d06,Series,English,Fantasy,45,hotstar
CJSSENFANbb533,Series,English,Fantasy,45,hotstar
CJSSENFANc464d,Series,English,Fantasy,45,hotstar
CJSSENFANc7836,Series,English,Fantasy,45,hotstar
CJSSENFANca540,Series,English,Fantasy,30,hotstar
CJSSENFANcaac6,Series,English,Fantasy,30,hotstar
CJSSENFANcb512,Series,English,Fantasy,20,hotstar
CJSSENFANd2d86,Series,English,Fantasy,30,hotstar
CJSSENFANd6835,Series,English,Fantasy,45,hotstar
CJSSENFANd8552,Series,English,Fantasy,30,hotstar
CJSSENFANd8ecb,Series,English,Fantasy,30,hotstar
CJSSENFANe149f,Series,English,Fantasy,45,hotstar
CJSSENFANf167a,Series,English,Fantasy,20,hotstar
CJSSENFANf31c6,Series,English,Fantasy,45,hotstar
CJSSENFANf641b,Series,English,Fantasy,30,hotstar
CJSSENFANf83f8,Series,English,Fantasy,30,hotstar
CJSSENFANfa79e,Series,English,Fantasy,45,hotstar
CJSSENROM0f2a2,Series,English,Romance,30,hotstar
CJSSENROM1cdd0,Series,English,Romance,30,hotstar
CJSSENROM31c2e,Series,English,Romance,45,hotstar
CJSSENROM49a0a,Series,English,Romance,45,hotstar
CJSSENROM53bcf,Series,English,Romance,30,hotstar
CJSSENROM6e205,Series,English,Romance,30,hotstar
CJSSENROM7d4b2,Series,English,Romance,30,hotstar
CJSSENROMabd48,Series,English,Romance,30,hotstar
CJSSENROMc6a5e,Series,English,Romance,30,hotstar
CJSSENROMeb794,Series,English,Romance,30,hotstar
CJSSENSCI0ac01,Series,English,Sci-Fi,30,hotstar
CJSSENSCI0b734,Series,English,Sci-Fi,45,hotstar
CJSSENSCI0cfaa,Series,English,Sci-Fi,30,hotstar
CJSSENSCI26b1c,Series,English,Sci-Fi,45,hotstar
CJSSENSCI37c20,Series,English,Sci-Fi,30,hotstar
CJSSENSCI458fe,Series,English,Sci-Fi,30,hotstar
CJSSENSCI495db,Series,English,Sci-Fi,30,hotstar
CJSSENSCI50d71,Series,English,Sci-Fi,30,hotstar
CJSSENSCI598d4,Series,English,Sci-Fi,30,hotstar
CJSSENSCI5b3f1,Series,English,Sci-Fi,30,hotstar
CJSSENSCI6e8c7,Series,English,Sci-Fi,45,hotstar
CJSSENSCI7010d,Series,English,Sci-Fi,30,hotstar
CJSSENSCI710d0,Series,English,Sci-Fi,20,hotstar
CJSSENSCI74c36,Series,English,Sci-Fi,30,hotstar
CJSSENSCI81d11,Series,English,Sci-Fi,30,hotstar
CJSSENSCI86fc9,Series,English,Sci-Fi,30,hotstar
CJSSENSCI876d1,Series,English,Sci-Fi,45,hotstar
CJSSENSCI88b48,Series,English,Sci-Fi,45,hotstar
CJSSENSCI8a20e,Series,English,Sci-Fi,30,hotstar
CJSSENSCI8c2bc,Series,English,Sci-Fi,45,hotstar
CJSSENSCI8fd3c,Series,English,Sci-Fi,20,hotstar
CJSSENSCI9970c,Series,English,Sci-Fi,30,hotstar
CJSSENSCI9ffa2,Series,English,Sci-Fi,45,hotstar
CJSSENSCIa2ec4,Series,English,Sci-Fi,45,hotstar
CJSSENSCIa2ef3,Series,English,Sci-Fi,20,hotstar
CJSSENSCIa3b2c,Series,English,Sci-Fi,30,hotstar
CJSSENSCIac4bd,Series,English,Sci-Fi,30,hotstar
CJSSENSCIb22f1,Series,English,Sci-Fi,30,hotstar
CJSSENSCIb8614,Series,English,Sci-Fi,30,hotstar
CJSSENSCIc6139,Series,English,Sci-Fi,45,hotstar
CJSSENSCId0066,Series,English,Sci-Fi,30,hotstar
CJSSENSCId06b6,Series,English,Sci-Fi,30,hotstar
CJSSENSCIfccf6,Series,English,Sci-Fi,20,hotstar
CJSSENTHR0290f,Series,English,Thriller,20,hotstar
CJSSENTHR08b44,Series,English,Thriller,30,hotstar
CJSSENTHR10f5b,Series,English,Thriller,30,hotstar
CJSSENTHR11685,Series,English,Thriller,45,hotstar
CJSSENTHR16407,Series,English,Thriller,30,hotstar
CJSSENTHR17ac3,Series,English,Thriller,30,hotstar
CJSSENTHR1d0b8,Series,English,Thriller,45,hotstar
CJSSENTHR1f1ad,Series,English,Thriller,20,hotstar
CJSSENTHR2519c,Series,English,Thriller,30,hotstar
CJSSENTHR2f7fc,Series,English,Thriller,30,hotstar
CJSSENTHR32e09,Series,English,Thriller,45,hotstar
CJSSENTHR3317b,Series,English,Thriller,45,hotstar
CJSSENTHR3714b,Series,English,Thriller,45,hotstar
CJSSENTHR3c761,Series,English,Thriller,30,hotstar
CJSSENTHR40638,Series,English,Thriller,30,hotstar
CJSSENTHR42724,Series,English,Thriller,45,hotstar
CJSSENTHR433ef,Series,English,Thriller,20,hotstar
CJSSENTHR4360d,Series,English,Thriller,30,hotstar
CJSSENTHR44268,Series,English,Thriller,45,hotstar
CJSSENTHR4a64d,Series,English,Thriller,30,hotstar
CJSSENTHR4da49,Series,English,Thriller,45,hotstar
CJSSENTHR5c3e6,Series,English,Thriller,45,hotstar
CJSSENTHR5cd6a,Series,English,Thriller,30,hotstar
CJSSENTHR5f99a,Series,English,Thriller,20,hotstar
CJSSENTHR62ce5,Series,English,Thriller,20,hotstar
CJSSENTHR675ef,Series,English,Thriller,30,hotstar
CJSSENTHR682ca,Series,English,Thriller,30,hotstar
CJSSENTHR6d163,Series,English,Thriller,30,hotstar
CJSSENTHR717aa,Series,English,Thriller,45,hotstar
CJSSENTHR725bc,Series,English,Thriller,20,hotstar
CJSSENTHR7b8c1,Series,English,Thriller,45,hotstar
CJSSENTHR7e0e2,Series,English,Thriller,20,hotstar
CJSSENTHR7fac6,Series,English,Thriller,20,hotstar
CJSSENTHR8198e,Series,English,Thriller,20,hotstar
CJSSENTHR81c13,Series,English,Thriller,20,hotstar
CJSSENTHR82a0b,Series,English,Thriller,30,hotstar
CJSSENTHR8632e,Series,English,Thriller,20,hotstar
CJSSENTHR90781,Series,English,Thriller,45,hotstar
CJSSENTHR99d3a,Series,English,Thriller,30,hotstar
CJSSENTHRa000a,Series,English,Thriller,45,hotstar
CJSSENTHRa0f04,Series,English,Thriller,30,hotstar
CJSSENTHRab0a1,Series,English,Thriller,45,hotstar
CJSSENTHRab53c,Series,English,Thriller,30,hotstar
CJSSENTHRb3128,Series,English,Thriller,45,hotstar
CJSSENTHRb7a40,Series,English,Thriller,20,hotstar
CJSSENTHRb9edc,Series,English,Thriller,30,hotstar
CJSSENTHRbab5c,Series,English,Thriller,30,hotstar
CJSSENTHRc1217,Series,English,Thriller,30,hotstar
CJSSENTHRc1706,Series,English,Thriller,30,hotstar
CJSSENTHRc3de9,Series,English,Thriller,30,hotstar
CJSSENTHRcc893,Series,English,Thriller,30,hotstar
CJSSENTHRce331,Series,English,Thriller,20,hotstar
CJSSENTHRcf9fb,Series,English,Thriller,30,hotstar
CJSSENTHRcffa4,Series,English,Thriller,30,hotstar
CJSSENTHRd4fc7,Series,English,Thriller,20,hotstar
CJSSENTHRd6516,Series,English,Thriller,30,hotstar
CJSSENTHRdc2c0,Series,English,Thriller,30,hotstar
CJSSENTHRde429,Series,English,Thriller,20,hotstar
CJSSENTHRe87d3,Series,English,Thriller,30,hotstar
CJSSENTHRefbb1,Series,English,Thriller,45,hotstar
CJSSENTHRf2263,Series,English,Thriller,30,hotstar
CJSSENTHRf3958,Series,English,Thriller,20,hotstar
CJSSENTHRf5746,Series,English,Thriller,20,hotstar
CJSSENTHRf632c,Series,English,Thriller,30,hotstar
CJSSENTHRfb377,Series,English,Thriller,45,hotstar
CJSSENTHRfde5f,Series,English,Thriller,20,hotstar
CJSSENTHRff29f,Series,English,Thriller,45,hotstar
CJSSGUACT2f98f,Series,Gujarati,Action,20,hotstar
CJSSGUCOM1b4f8,Series,Gujarati,Comedy,20,hotstar
CJSSGUCOM4e0d6,Series,Gujarati,Comedy,20,hotstar
CJSSGUCOM95111,Series,Gujarati,Comedy,30,hotstar
CJSSGUCOMe87a0,Series,Gujarati,Comedy,30,hotstar
CJSSGUDRA07f43,Series,Gujarati,Drama,45,hotstar
CJSSGUDRA121ba,Series,Gujarati,Drama,45,hotstar
CJSSGUDRA32e53,Series,Gujarati,Drama,30,hotstar
CJSSGUDRA45be4,Series,Gujarati,Drama,20,hotstar
CJSSGUDRA4e03f,Series,Gujarati,Drama,30,hotstar
CJSSGUDRA731a3,Series,Gujarati,Drama,30,hotstar
CJSSGUDRA82fa3,Series,Gujarati,Drama,45,hotstar
CJSSGUDRAc88a7,Series,Gujarati,Drama,30,hotstar
CJSSGUDRAf14c5,Series,Gujarati,Drama,20,hotstar
CJSSGUROM7f983,Series,Gujarati,Romance,30,hotstar
CJSSGUROMdb32f,Series,Gujarati,Romance,20,hotstar
CJSSHIACT049b5,Series,Hindi,Action,30,hotstar
CJSSHIACT06d37,Series,Hindi,Action,30,hotstar
CJSSHIACT0aa8e,Series,Hindi,Action,45,hotstar
CJSSHIACT26305,Series,Hindi,Action,20,hotstar
CJSSHIACT26d4f,Series,Hindi,Action,45,hotstar
CJSSHIACT271a7,Series,Hindi,Action,45,hotstar
CJSSHIACT2e545,Series,Hindi,Action,30,hotstar
CJSSHIACT4d89a,Series,Hindi,Action,30,hotstar
CJSSHIACT529d8,Series,Hindi,Action,30,hotstar
CJSSHIACT55c79,Series,Hindi,Action,20,hotstar
CJSSHIACT585b9,Series,Hindi,Action,30,hotstar
CJSSHIACT6d845,Series,Hindi,Action,45,hotstar
CJSSHIACT7723e,Series,Hindi,Action,30,hotstar
CJSSHIACT7cc18,Series,Hindi,Action,20,hotstar
CJSSHIACT85282,Series,Hindi,Action,45,hotstar
CJSSHIACT8e843,Series,Hindi,Action,30,hotstar
CJSSHIACTac205,Series,Hindi,Action,30,hotstar
CJSSHIACTbdd9a,Series,Hindi,Action,45,hotstar
CJSSHIACTc051b,Series,Hindi,Action,30,hotstar
CJSSHIACTc60b9,Series,Hindi,Action,20,hotstar
CJSSHIACTd7549,Series,Hindi,Action,30,hotstar
CJSSHIACTe9401,Series,Hindi,Action,30,hotstar
CJSSHIACTf00c1,Series,Hindi,Action,20,hotstar
CJSSHIACTf302d,Series,Hindi,Action,20,hotstar
CJSSHIADV0b0d5,Series,Hindi,Adventure,30,hotstar
CJSSHIADV42bbf,Series,Hindi,Adventure,45,hotstar
CJSSHIADV43c0c,Series,Hindi,Adventure,30,hotstar
CJSSHIADV4c209,Series,Hindi,Adventure,20,hotstar
CJSSHIADV7df81,Series,Hindi,Adventure,30,hotstar
CJSSHIADV9714a,Series,Hindi,Adventure,45,hotstar
CJSSHIADVaf189,Series,Hindi,Adventure,30,hotstar
CJSSHIADVb69d6,Series,Hindi,Adventure,30,hotstar
CJSSHICOM01441,Series,Hindi,Comedy,30,hotstar
CJSSHICOM01ef7,Series,Hindi,Comedy,30,hotstar
CJSSHICOM020a6,Series,Hindi,Comedy,20,hotstar
CJSSHICOM03805,Series,Hindi,Comedy,45,hotstar
CJSSHICOM0ae31,Series,Hindi,Comedy,45,hotstar
CJSSHICOM0bc25,Series,Hindi,Comedy,45,hotstar
CJSSHICOM191c3,Series,Hindi,Comedy,30,hotstar
CJSSHICOM23981,Series,Hindi,Comedy,45,hotstar
CJSSHICOM2f8f5,Series,Hindi,Comedy,30,hotstar
CJSSHICOM2fe10,Series,Hindi,Comedy,30,hotstar
CJSSHICOM32f3f,Series,Hindi,Comedy,45,hotstar
CJSSHICOM36311,Series,Hindi,Comedy,30,hotstar
CJSSHICOM39f57,Series,Hindi,Comedy,45,hotstar
CJSSHICOM56274,Series,Hindi,Comedy,30,hotstar
CJSSHICOM5d8c9,Series,Hindi,Comedy,45,hotstar
CJSSHICOM611d8,Series,Hindi,Comedy,30,hotstar
CJSSHICOM6952d,Series,Hindi,Comedy,20,hotstar
CJSSHICOM6f402,Series,Hindi,Comedy,30,hotstar
CJSSHICOM786a7,Series,Hindi,Comedy,45,hotstar
CJSSHICOM916a5,Series,Hindi,Comedy,20,hotstar
CJSSHICOM91cd7,Series,Hindi,Comedy,30,hotstar
CJSSHICOMad862,Series,Hindi,Comedy,30,hotstar
CJSSHICOMbd55f,Series,Hindi,Comedy,30,hotstar
CJSSHICOMc78de,Series,Hindi,Comedy,45,hotstar
CJSSHICOMc793c,Series,Hindi,Comedy,30,hotstar
CJSSHICOMd3df3,Series,Hindi,Comedy,30,hotstar
CJSSHICOMd9d64,Series,Hindi,Comedy,45,hotstar
CJSSHICOMe5d21,Series,Hindi,Comedy,45,hotstar
CJSSHICOMe9bfa,Series,Hindi,Comedy,45,hotstar
CJSSHICOMea4a0,Series,Hindi,Comedy,30,hotstar
CJSSHICOMf4bac,Series,Hindi,Comedy,20,hotstar
CJSSHICOMf601c,Series,Hindi,Comedy,30,hotstar
CJSSHICOMfb73e,Series,Hindi,Comedy,30,hotstar
CJSSHIDRA0459e,Series,Hindi,Drama,30,hotstar
CJSSHIDRA0799c,Series,Hindi,Drama,45,hotstar
CJSSHIDRA16012,Series,Hindi,Drama,20,hotstar
CJSSHIDRA1d6b4,Series,Hindi,Drama,45,hotstar
CJSSHIDRA2267b,Series,Hindi,Drama,30,hotstar
CJSSHIDRA32d9b,Series,Hindi,Drama,30,hotstar
CJSSHIDRA356d7,Series,Hindi,Drama,45,hotstar
CJSSHIDRA3b9e2,Series,Hindi,Drama,20,hotstar
CJSSHIDRA3fd1a,Series,Hindi,Drama,30,hotstar
CJSSHIDRA503c1,Series,Hindi,Drama,30,hotstar
CJSSHIDRA5aa5f,Series,Hindi,Drama,20,hotstar
CJSSHIDRA6109b,Series,Hindi,Drama,30,hotstar
CJSSHIDRA655e7,Series,Hindi,Drama,30,hotstar
CJSSHIDRA69356,Series,Hindi,Drama,45,hotstar
CJSSHIDRA6fadd,Series,Hindi,Drama,20,hotstar
CJSSHIDRA7979d,Series,Hindi,Drama,30,hotstar
CJSSHIDRA8a676,Series,Hindi,Drama,20,hotstar
CJSSHIDRAa4134,Series,Hindi,Drama,20,hotstar
CJSSHIDRAa55ff,Series,Hindi,Drama,30,hotstar
CJSSHIDRAa60b2,Series,Hindi,Drama,30,hotstar
CJSSHIDRAa60d5,Series,Hindi,Drama,30,hotstar
CJSSHIDRAaa269,Series,Hindi,Drama,45,hotstar
CJSSHIDRAbbeee,Series,Hindi,Drama,30,hotstar
CJSSHIDRAbc252,Series,Hindi,Drama,20,hotstar
CJSSHIDRAbc6c3,Series,Hindi,Drama,30,hotstar
CJSSHIDRAc1c53,Series,Hindi,Drama,30,hotstar
CJSSHIDRAc2001,Series,Hindi,Drama,20,hotstar
CJSSHIDRAc4dc0,Series,Hindi,Drama,20,hotstar
CJSSHIDRAdace5,Series,Hindi,Drama,30,hotstar
CJSSHIDRAdf2cf,Series,Hindi,Drama,45,hotstar
CJSSHIDRAece2b,Series,Hindi,Drama,45,hotstar
CJSSHIDRAf1016,Series,Hindi,Drama,30,hotstar
CJSSHIDRAf1036,Series,Hindi,Drama,30,hotstar
CJSSHIDRAf2a52,Series,Hindi,Drama,45,hotstar
CJSSHIDRAfc578,Series,Hindi,Drama,30,hotstar
CJSSHIDRAfe359,Series,Hindi,Drama,20,hotstar
CJSSHIFAN01505,Series,Hindi,Fantasy,30,hotstar
CJSSHIFAN286aa,Series,Hindi,Fantasy,30,hotstar
CJSSHIFAN42790,Series,Hindi,Fantasy,20,hotstar
CJSSHIFAN428a3,Series,Hindi,Fantasy,45,hotstar
CJSSHIFAN4f0ca,Series,Hindi,Fantasy,45,hotstar
CJSSHIFAN4f33a,Series,Hindi,Fantasy,30,hotstar
CJSSHIFAN5c282,Series,Hindi,Fantasy,45,hotstar
CJSSHIFAN7a8d2,Series,Hindi,Fantasy,45,hotstar
CJSSHIFAN7cea6,Series,Hindi,Fantasy,30,hotstar
CJSSHIFAN7d4b9,Series,Hindi,Fantasy,45,hotstar
CJSSHIFAN80c2d,Series,Hindi,Fantasy,45,hotstar
CJSSHIFAN86ed7,Series,Hindi,Fantasy,30,hotstar
CJSSHIFAN9fc07,Series,Hindi,Fantasy,30,hotstar
CJSSHIFANa1218,Series,Hindi,Fantasy,30,hotstar
CJSSHIFANc6350,Series,Hindi,Fantasy,45,hotstar
CJSSHIFANd6db6,Series,Hindi,Fantasy,20,hotstar
CJSSHIROM290c3,Series,Hindi,Romance,30,hotstar
CJSSHIROM2e583,Series,Hindi,Romance,45,hotstar
CJSSHIROM35f7b,Series,Hindi,Romance,30,hotstar
CJSSHIROM4f38c,Series,Hindi,Romance,30,hotstar
CJSSHIROM57e36,Series,Hindi,Romance,30,hotstar
CJSSHIROM5d214,Series,Hindi,Romance,20,hotstar
CJSSHIROM6293d,Series,Hindi,Romance,20,hotstar
CJSSHIROM75573,Series,Hindi,Romance,45,hotstar
CJSSHIROM8c9ec,Series,Hindi,Romance,45,hotstar
CJSSHIROM9370e,Series,Hindi,Romance,20,hotstar
CJSSHIROMa3576,Series,Hindi,Romance,30,hotstar
CJSSHIROMacfd1,Series,Hindi,Romance,45,hotstar
CJSSHIROMb3239,Series,Hindi,Romance,45,hotstar
CJSSHIROMb6f8a,Series,Hindi,Romance,30,hotstar
CJSSHIROMba780,Series,Hindi,Romance,45,hotstar
CJSSHIROMbd50c,Series,Hindi,Romance,45,hotstar
CJSSHIROMc546a,Series,Hindi,Romance,30,hotstar
CJSSHIROMd5b61,Series,Hindi,Romance,20,hotstar
CJSSHIROMe1d05,Series,Hindi,Romance,45,hotstar
CJSSHIROMe35a1,Series,Hindi,Romance,30,hotstar
CJSSHIROMeb0a6,Series,Hindi,Romance,45,hotstar
CJSSHIROMf986c,Series,Hindi,Romance,20,hotstar
CJSSHIROMfc15e,Series,Hindi,Romance,45,hotstar
CJSSHIROMfd71c,Series,Hindi,Romance,20,hotstar
CJSSHISCI0c773,Series,Hindi,Sci-Fi,45,hotstar
CJSSHISCI120a0,Series,Hindi,Sci-Fi,45,hotstar
CJSSHISCI8af14,Series,Hindi,Sci-Fi,30,hotstar
CJSSHISCIb1308,Series,Hindi,Sci-Fi,20,hotstar
CJSSHISCIb13a3,Series,Hindi,Sci-Fi,30,hotstar
CJSSHISCIbc587,Series,Hindi,Sci-Fi,45,hotstar
CJSSHISCIc413b,Series,Hindi,Sci-Fi,20,hotstar
CJSSHISCIff570,Series,Hindi,Sci-Fi,30,hotstar
CJSSHITHR0914f,Series,Hindi,Thriller,30,hotstar
CJSSHITHR0d863,Series,Hindi,Thriller,30,hotstar
CJSSHITHR1eb59,Series,Hindi,Thriller,30,hotstar
CJSSHITHR2206e,Series,Hindi,Thriller,30,hotstar
CJSSHITHR421b8,Series,Hindi,Thriller,20,hotstar
CJSSHITHR5e8ff,Series,Hindi,Thriller,45,hotstar
CJSSHITHR6e0d0,Series,Hindi,Thriller,45,hotstar
CJSSHITHR708ac,Series,Hindi,Thriller,30,hotstar
CJSSHITHR77f99,Series,Hindi,Thriller,30,hotstar
CJSSHITHR8972f,Series,Hindi,Thriller,20,hotstar
CJSSHITHR929b0,Series,Hindi,Thriller,20,hotstar
CJSSHITHR9b24b,Series,Hindi,Thriller,30,hotstar
CJSSHITHRb807f,Series,Hindi,Thriller,20,hotstar
CJSSHITHRc82a2,Series,Hindi,Thriller,45,hotstar
CJSSHITHRd25a4,Series,Hindi,Thriller,30,hotstar
CJSSHITHRd4f31,Series,Hindi,Thriller,20,hotstar
CJSSKAACT1b6cf,Series,Kannada,Action,30,hotstar
CJSSKAACT2898b,Series,Kannada,Action,45,hotstar
CJSSKAACT5111d,Series,Kannada,Action,30,hotstar
CJSSKAACT6d862,Series,Kannada,Action,30,hotstar
CJSSKAACT8cdc0,Series,Kannada,Action,30,hotstar
CJSSKAACTdf2b1,Series,Kannada,Action,20,hotstar
CJSSKAADV13a83,Series,Kannada,Adventure,30,hotstar
CJSSKAADVd9f81,Series,Kannada,Adventure,30,hotstar
CJSSKACOM44a36,Series,Kannada,Comedy,30,hotstar
CJSSKACOM74c9a,Series,Kannada,Comedy,30,hotstar
CJSSKACOM80eba,Series,Kannada,Comedy,30,hotstar
CJSSKACOM8c850,Series,Kannada,Comedy,30,hotstar
CJSSKACOMca732,Series,Kannada,Comedy,30,hotstar
CJSSKACOMccc33,Series,Kannada,Comedy,20,hotstar
CJSSKACOMf6a08,Series,Kannada,Comedy,45,hotstar
CJSSKACOMfd11b,Series,Kannada,Comedy,30,hotstar
CJSSKADRA1d959,Series,Kannada,Drama,30,hotstar
CJSSKADRA33e69,Series,Kannada,Drama,45,hotstar
CJSSKADRA377a4,Series,Kannada,Drama,30,hotstar
CJSSKADRA63c1a,Series,Kannada,Drama,30,hotstar
CJSSKADRA660b3,Series,Kannada,Drama,45,hotstar
CJSSKADRA826a5,Series,Kannada,Drama,30,hotstar
CJSSKADRA883c5,Series,Kannada,Drama,45,hotstar
CJSSKADRA8d4c1,Series,Kannada,Drama,20,hotstar
CJSSKADRA9294f,Series,Kannada,Drama,20,hotstar
CJSSKADRAe3a06,Series,Kannada,Drama,30,hotstar
CJSSKADRAf623a,Series,Kannada,Drama,30,hotstar
CJSSKAFAN778a6,Series,Kannada,Fantasy,20,hotstar
CJSSKAFAN7e368,Series,Kannada,Fantasy,45,hotstar
CJSSKAROM0659f,Series,Kannada,Romance,30,hotstar
CJSSKAROM242e1,Series,Kannada,Romance,45,hotstar
CJSSKAROM423c6,Series,Kannada,Romance,30,hotstar
CJSSKAROMacc1b,Series,Kannada,Romance,45,hotstar
CJSSKAROMb3ee5,Series,Kannada,Romance,30,hotstar
CJSSKAROMcff1c,Series,Kannada,Romance,30,hotstar
CJSSKASCI44bfa,Series,Kannada,Sci-Fi,45,hotstar
CJSSKASCI7d04e,Series,Kannada,Sci-Fi,30,hotstar
CJSSKATHR0079a,Series,Kannada,Thriller,20,hotstar
CJSSKATHR550d6,Series,Kannada,Thriller,20,hotstar
CJSSKATHR8be47,Series,Kannada,Thriller,45,hotstar
CJSSKATHRcc8ef,Series,Kannada,Thriller,30,hotstar
CJSSMLACT40d23,Series,Malayalam,Action,30,hotstar
CJSSMLACTa62d4,Series,Malayalam,Action,45,hotstar
CJSSMLACTc40f0,Series,Malayalam,Action,20,hotstar
CJSSMLACTd4a6c,Series,Malayalam,Action,20,hotstar
CJSSMLADVb971a,Series,Malayalam,Adventure,45,hotstar
CJSSMLADVdbdf6,Series,Malayalam,Adventure,45,hotstar
CJSSMLCOM0f8e3,Series,Malayalam,Comedy,30,hotstar
CJSSMLCOM15c9a,Series,Malayalam,Comedy,20,hotstar
CJSSMLCOM29087,Series,Malayalam,Comedy,30,hotstar
CJSSMLCOM2d27e,Series,Malayalam,Comedy,30,hotstar
CJSSMLCOM3ff48,Series,Malayalam,Comedy,30,hotstar
CJSSMLCOMbc909,Series,Malayalam,Comedy,30,hotstar
CJSSMLDRA01d10,Series,Malayalam,Drama,30,hotstar
CJSSMLDRA02447,Series,Malayalam,Drama,30,hotstar
CJSSMLDRA0eafd,Series,Malayalam,Drama,45,hotstar
CJSSMLDRA285d5,Series,Malayalam,Drama,20,hotstar
CJSSMLDRA7c371,Series,Malayalam,Drama,30,hotstar
CJSSMLDRA988a8,Series,Malayalam,Drama,45,hotstar
CJSSMLDRAaa706,Series,Malayalam,Drama,30,hotstar
CJSSMLDRAaf5f9,Series,Malayalam,Drama,45,hotstar
CJSSMLDRAc7d7f,Series,Malayalam,Drama,45,hotstar
CJSSMLDRAd0e66,Series,Malayalam,Drama,30,hotstar
CJSSMLDRAf430f,Series,Malayalam,Drama,30,hotstar
CJSSMLFAN1d9cf,Series,Malayalam,Fantasy,20,hotstar
CJSSMLFANd6428,Series,Malayalam,Fantasy,45,hotstar
CJSSMLFANe5a75,Series,Malayalam,Fantasy,20,hotstar
CJSSMLFANf2183,Series,Malayalam,Fantasy,45,hotstar
CJSSMLROM11462,Series,Malayalam,Romance,30,hotstar
CJSSMLROM1800f,Series,Malayalam,Romance,30,hotstar
CJSSMLROM52e66,Series,Malayalam,Romance,30,hotstar
CJSSMLROM5b363,Series,Malayalam,Romance,20,hotstar
CJSSMLSCIdb655,Series,Malayalam,Sci-Fi,30,hotstar
CJSSMLSCIefa02,Series,Malayalam,Sci-Fi,45,hotstar
CJSSMLTHR160d6,Series,Malayalam,Thriller,45,hotstar
CJSSMLTHR19ac9,Series,Malayalam,Thriller,30,hotstar
CJSSMLTHR385df,Series,Malayalam,Thriller,30,hotstar
CJSSMLTHR4fb09,Series,Malayalam,Thriller,30,hotstar
CJSSMLTHRb2358,Series,Malayalam,Thriller,30,hotstar
CJSSMLTHRb32db,Series,Malayalam,Thriller,30,hotstar
CJSSMLTHRb5ae5,Series,Malayalam,Thriller,30,hotstar
CJSSMLTHRcb35a,Series,Malayalam,Thriller,20,hotstar
CJSSMRADVbd786,Series,Marathi,Adventure,20,hotstar
CJSSMRCOM687aa,Series,Marathi,Comedy,30,hotstar
CJSSMRCOMcee3d,Series,Marathi,Comedy,30,hotstar
CJSSMRCOMd70dd,Series,Marathi,Comedy,30,hotstar
CJSSMRCOMf2a8b,Series,Marathi,Comedy,20,hotstar
CJSSMRDRA008f5,Series,Marathi,Drama,30,hotstar
CJSSMRDRA03d89,Series,Marathi,Drama,45,hotstar
CJSSMRDRA1d6d3,Series,Marathi,Drama,30,hotstar
CJSSMRDRA28461,Series,Marathi,Drama,20,hotstar
CJSSMRDRA3a47f,Series,Marathi,Drama,30,hotstar
CJSSMRDRA552fe,Series,Marathi,Drama,45,hotstar
CJSSMRDRA920f3,Series,Marathi,Drama,30,hotstar
CJSSMRDRAbb8a0,Series,Marathi,Drama,30,hotstar
CJSSMRDRAd78b3,Series,Marathi,Drama,30,hotstar
CJSSMRDRAe898d,Series,Marathi,Drama,30,hotstar
CJSSMRFAM32fbd,Series,Marathi,Family,20,hotstar
